Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
01/21/2022,1609,25,96,391,307,283,198,168,140,64,58,0,881,720,8,388,110,268,450,79,314,0,0,0,0,5,3,2,15,0,13,12,0,4,1,12,8,0,0,3,5,8,8,9,19,17,27,0,51,45,0,23,3,34,31,3,2
01/29/2021,592,16,44,90,142,101,95,72,57,25,10,0,308,283,1,212,21,114,159,27,59,0,0,0,2,1,7,3,3,0,2,14,0,6,2,5,3,0,0,0,3,7,2,1,15,8,8,0,30,14,0,14,1,17,10,1,1
01/17/2021,392,15,51,40,74,74,61,68,31,26,18,0,195,197,0,94,11,86,138,23,40,0,0,0,0,0,1,7,7,0,5,10,0,5,1,6,3,0,0,1,5,3,4,9,8,12,9,0,22,29,0,10,3,23,15,0,0
06/22/2021,32,3,3,3,7,8,3,5,5,0,1,0,18,14,0,2,0,16,8,2,4,0,0,0,0,2,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,1,0,1,0,0
04/30/2021,551,9,53,125,118,102,66,62,48,19,11,0,309,242,0,129,16,236,94,11,65,1,0,0,2,0,2,1,3,0,4,5,0,2,0,4,3,0,0,1,6,4,5,9,10,11,7,0,28,25,0,5,1,33,12,1,1
09/06/2020,143,2,11,16,44,30,17,18,10,3,5,0,72,71,0,58,0,29,47,4,5,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,3,2,2,0,7,4,0,4,0,5,2,0,0
08/19/2021,546,5,32,83,134,157,84,39,25,17,7,0,289,256,1,105,19,123,163,20,116,0,0,0,0,0,0,1,4,0,4,1,0,0,1,3,1,0,0,0,2,8,3,9,2,7,1,0,20,12,0,5,2,18,6,1,0
05/16/2021,154,9,34,23,34,29,22,17,14,8,7,0,84,70,0,34,2,70,30,5,13,0,0,1,1,0,2,3,2,0,3,6,0,6,2,1,0,0,0,1,3,10,5,3,6,3,3,0,20,14,0,5,0,20,6,1,2
12/07/2021,1161,11,73,275,254,224,156,118,78,35,19,2,602,555,4,180,28,284,303,137,229,0,0,1,1,0,2,5,2,0,3,8,0,1,2,3,5,0,0,4,5,3,11,14,14,12,10,0,44,29,0,16,1,38,13,3,2
10/20/2020,1196,5,56,159,309,230,199,141,88,48,22,0,605,591,0,533,37,155,327,31,113,0,0,0,0,2,1,1,1,0,2,3,0,1,0,2,2,0,0,1,4,5,4,8,12,14,8,0,30,26,0,17,1,18,19,1,0
03/25/2022,239,1,10,51,47,60,26,22,16,13,4,0,123,113,3,36,21,33,98,15,36,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,1,2,3,0,5,5,0,0,1,4,5,0,0
03/02/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
03/31/2021,717,4,46,85,226,160,89,92,33,18,14,0,362,354,1,150,39,162,278,23,65,0,0,0,0,1,1,0,2,0,1,3,0,1,0,2,1,0,0,2,3,3,10,12,9,4,3,0,25,21,0,12,1,24,8,1,0
08/23/2020,130,1,25,10,43,17,23,15,12,8,2,0,71,59,0,41,3,28,46,4,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2,4,5,3,4,2,0,10,15,0,11,0,6,6,2,0
07/06/2020,282,5,31,23,79,66,41,35,21,11,6,0,150,128,4,95,11,82,53,4,37,0,0,0,0,1,2,0,2,0,4,1,0,1,0,2,2,0,0,1,3,3,5,6,5,5,3,0,17,14,0,7,1,16,6,0,1
07/27/2021,301,1,19,38,85,83,43,28,12,7,5,0,161,140,0,63,5,90,91,9,43,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,1,6,3,0,3,0,10,9,0,1,0,13,4,1,0
10/25/2020,525,10,43,66,139,124,63,66,39,18,10,0,281,243,1,141,14,92,204,25,49,0,0,0,2,0,4,3,1,0,4,6,0,3,0,5,2,0,0,2,5,4,6,8,9,5,4,0,24,19,0,13,0,20,7,2,1
08/16/2020,120,3,18,10,40,28,9,15,10,6,1,1,56,63,1,29,6,20,50,8,7,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,2,0,0,0,6,0,1,2,5,1,3,0,12,6,0,9,1,6,2,0,0
08/03/2021,443,1,13,58,140,103,53,38,34,11,6,0,228,213,2,88,17,104,160,17,57,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,2,2,1,2,0,4,9,0,1,0,5,6,1,0
07/31/2021,269,5,29,34,73,63,39,22,19,11,8,0,142,126,1,63,11,75,83,8,29,0,1,1,0,1,0,1,1,0,2,3,0,1,0,4,0,0,0,1,4,5,7,3,5,2,2,0,15,14,0,5,1,17,5,0,1
04/11/2020,397,33,142,7,53,71,65,83,54,38,26,0,184,213,0,114,17,156,61,15,34,0,0,1,1,6,7,10,8,0,15,18,0,8,2,21,2,0,0,2,3,7,16,29,33,32,20,0,57,85,0,38,5,74,17,6,2
11/11/2020,2489,9,128,267,682,515,360,321,211,79,54,0,1306,1174,9,748,88,459,713,115,366,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,7,14,21,28,19,26,0,71,57,0,31,2,53,36,4,2
09/24/2020,406,5,21,51,121,87,61,44,27,9,6,0,197,208,1,184,8,40,131,7,36,0,0,0,1,1,1,1,1,0,2,3,0,4,0,1,0,0,0,0,0,2,4,5,6,4,0,0,8,13,0,6,0,7,6,2,0
02/06/2021,263,13,29,29,53,57,37,43,26,11,7,0,137,126,0,68,19,65,82,11,18,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,1,0,3,5,6,7,3,4,0,20,9,0,8,1,14,4,2,0
04/15/2021,639,9,64,143,161,138,82,51,37,17,10,0,329,310,0,192,15,215,154,19,44,0,0,1,2,1,2,2,1,0,1,8,0,2,0,6,1,0,0,1,4,7,7,10,18,12,5,0,34,30,0,12,2,34,12,3,1
10/16/2020,954,3,40,113,243,182,159,134,73,35,15,0,498,452,4,387,28,180,271,26,62,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,4,1,10,10,7,3,0,25,15,0,13,0,13,10,2,2
06/08/2020,273,15,43,21,63,48,49,40,24,15,13,0,136,135,2,148,3,52,39,9,22,0,0,1,1,2,2,3,6,0,6,9,0,5,1,5,3,1,0,2,7,2,7,9,5,5,6,0,22,21,0,16,2,15,8,2,0
02/12/2021,358,13,31,42,106,69,48,25,40,20,8,0,169,189,0,99,17,73,119,19,31,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,4,2,4,5,8,5,2,0,13,18,0,5,2,15,6,3,0
04/01/2021,721,2,44,89,236,166,88,71,41,26,4,0,368,352,1,171,37,188,251,17,57,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,7,4,7,9,8,8,1,0,25,19,0,9,0,24,10,0,1
04/17/2020,774,43,148,16,128,126,142,144,118,49,51,0,387,387,0,323,28,216,126,38,43,0,0,1,2,5,7,13,15,0,14,29,0,11,2,19,11,0,0,3,6,12,18,33,30,27,19,0,66,82,0,56,7,56,19,8,2
08/28/2020,382,4,25,66,109,61,50,47,29,15,5,0,184,198,0,173,12,72,89,11,25,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,3,4,4,0,13,12,0,9,0,12,3,1,0
02/15/2022,360,4,21,94,80,72,28,35,24,12,15,0,207,149,4,70,24,51,122,18,75,0,0,0,0,0,1,1,2,0,0,4,0,0,0,1,3,0,0,1,1,1,0,2,6,2,8,0,11,10,0,9,0,2,9,1,0
10/30/2021,280,2,17,57,60,63,29,32,21,12,6,0,140,139,1,57,17,72,86,22,26,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,5,3,3,2,0,11,6,0,4,1,9,2,1,0
11/04/2021,495,1,27,151,100,110,53,35,28,11,7,0,272,223,0,71,12,113,160,45,94,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,3,6,7,2,5,0,12,15,0,9,0,9,5,4,0
12/09/2021,1306,8,77,287,326,288,172,135,60,26,12,0,653,650,3,216,35,339,329,116,271,0,0,1,0,1,3,2,1,0,6,2,0,0,0,7,1,0,0,2,8,11,5,16,14,15,6,0,38,39,0,17,1,30,26,2,1
10/26/2020,1541,8,78,193,404,303,257,180,117,66,21,0,783,757,1,603,53,281,393,50,161,0,0,0,0,0,0,2,6,0,4,4,0,4,0,0,4,0,0,0,5,5,5,18,16,18,11,0,32,46,0,26,2,23,22,2,3
09/30/2020,462,2,22,47,140,95,53,65,35,17,10,0,236,226,0,167,8,85,131,27,44,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
06/19/2021,30,2,4,6,11,5,1,2,1,4,0,0,18,12,0,11,2,6,7,2,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0
03/01/2022,193,6,5,61,31,29,23,17,17,5,10,0,105,87,1,35,7,28,61,15,47,0,0,0,0,0,1,2,3,0,4,2,0,2,0,2,2,0,0,2,0,1,0,0,1,0,1,0,3,2,0,1,0,3,1,0,0
09/23/2021,369,5,31,82,86,73,47,30,29,15,7,0,192,175,2,75,10,98,123,23,40,0,0,1,1,1,1,0,1,0,3,2,0,1,0,4,0,0,0,0,3,2,7,4,8,5,2,0,14,17,0,8,2,15,5,1,0
02/14/2022,383,15,17,108,78,62,40,36,30,20,9,0,187,191,5,75,24,55,135,20,74,0,0,0,3,1,2,5,4,0,12,3,0,1,0,9,4,1,0,0,0,2,2,3,4,2,4,0,9,8,0,7,0,3,6,0,1
05/13/2020,877,45,124,56,189,165,164,135,96,40,32,0,450,421,6,489,23,151,96,23,95,0,0,2,3,4,13,10,13,0,17,28,0,18,5,15,6,1,0,2,5,8,17,24,33,22,13,0,64,60,0,53,2,53,11,2,3
04/08/2021,860,6,66,146,243,191,124,86,52,11,7,0,456,404,0,254,37,234,247,25,63,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,6,7,20,19,6,4,0,32,34,0,14,2,38,9,1,2
06/18/2020,184,14,29,24,43,34,30,29,9,5,10,0,94,88,2,91,7,36,30,2,18,0,0,1,1,0,5,4,3,0,7,7,0,6,0,7,1,0,0,2,2,5,3,1,4,6,6,0,16,13,0,11,0,9,9,0,0
08/30/2021,596,5,41,135,123,127,89,61,32,22,7,0,315,281,0,159,11,150,139,32,105,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,10,5,5,7,4,0,21,20,0,11,0,20,7,3,0
02/20/2021,213,9,18,35,57,30,29,33,13,8,8,0,106,107,0,63,8,41,66,17,18,0,0,0,1,0,0,5,3,0,5,4,0,3,1,3,2,0,0,1,1,0,2,1,4,2,7,0,10,8,0,3,0,10,3,2,0
06/13/2020,120,18,23,13,25,19,14,22,14,7,6,0,67,53,0,52,0,26,18,3,21,0,0,0,0,3,5,5,5,0,11,7,0,3,1,6,8,0,0,0,3,1,6,2,5,1,5,0,13,10,0,9,0,9,4,1,0
12/17/2021,3665,9,121,615,1127,879,457,307,168,73,39,0,2000,1649,16,468,126,1154,1009,265,643,0,0,2,0,4,1,2,0,0,5,4,0,1,0,6,2,0,0,8,15,14,6,15,27,24,12,0,57,64,0,22,3,67,24,2,3
05/26/2021,171,6,32,31,44,24,22,24,11,9,6,0,98,73,0,45,2,76,24,6,18,0,0,0,0,0,5,1,0,0,1,5,0,0,0,4,2,0,0,0,5,1,7,8,3,4,4,0,16,16,0,2,0,22,6,1,1
01/05/2021,1605,16,89,170,472,299,242,184,135,65,37,1,813,790,2,601,61,275,449,53,166,0,0,0,1,2,3,6,4,0,3,13,0,5,1,5,5,0,0,0,7,4,5,13,21,22,17,0,46,43,0,20,5,36,26,2,0
07/20/2020,394,5,25,53,95,90,55,47,36,14,4,0,198,193,3,176,10,96,77,12,23,0,0,1,1,0,2,1,0,0,2,3,0,3,0,1,1,0,0,1,2,3,3,3,7,5,1,0,17,8,0,9,0,14,2,0,0
06/06/2021,58,7,15,10,19,8,7,5,5,3,1,0,32,26,0,12,0,28,10,2,6,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,3,0,0,11,4,0,3,0,10,2,0,0
03/20/2022,123,1,7,21,28,30,19,8,13,3,1,0,78,43,2,20,10,13,53,3,24,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,1,1,0,0,3,4,0,3,0,2,1,1,0
08/13/2021,625,3,37,97,172,154,80,58,39,15,10,0,273,352,0,134,18,146,231,13,83,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,0,0,0,1,5,6,4,5,8,4,4,0,19,18,0,8,0,20,9,0,0
02/03/2022,530,19,37,140,105,108,51,55,31,28,11,1,270,254,6,126,30,83,170,24,97,0,1,0,2,2,5,3,6,0,9,10,0,6,0,8,4,1,0,0,3,4,3,7,6,10,4,0,24,13,0,15,0,14,6,2,0
02/05/2021,403,8,48,49,101,73,52,54,36,22,16,0,205,197,1,126,25,83,108,20,41,0,0,1,0,1,3,0,3,0,4,4,0,3,0,4,1,0,0,1,2,5,7,5,9,9,10,0,29,19,0,13,2,24,8,1,0
10/02/2021,237,4,24,52,39,48,31,37,19,8,3,0,122,115,0,30,10,73,73,27,24,0,0,0,0,0,1,1,2,0,2,2,0,0,0,3,1,0,0,0,4,4,1,5,5,5,0,0,12,12,0,5,0,13,6,0,0
12/26/2021,4451,11,210,629,1195,1023,701,455,260,124,64,0,2409,2019,23,873,150,1129,1195,450,654,0,0,0,1,0,5,4,1,0,5,6,0,2,0,7,2,0,0,11,25,20,21,32,40,32,29,0,121,89,0,34,4,119,41,9,3
11/21/2021,374,3,29,68,91,75,52,43,30,7,8,0,223,150,1,66,18,76,113,24,77,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,4,7,7,6,1,0,16,13,0,7,1,10,8,1,2
01/28/2022,754,22,52,168,147,143,89,73,67,49,18,0,383,367,4,185,65,117,226,33,128,0,0,0,2,3,5,3,9,0,12,10,0,5,1,10,6,0,0,0,9,5,3,4,10,13,8,0,30,22,0,16,1,14,19,2,0
08/24/2021,569,3,37,115,158,122,65,45,27,25,11,1,294,274,1,109,23,158,168,14,97,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,1,0,0,0,3,4,3,8,9,5,5,0,22,15,0,3,1,22,10,1,0
01/22/2022,998,20,79,217,197,180,132,116,87,44,24,1,553,440,5,236,74,136,286,56,210,0,0,1,1,2,3,3,10,0,10,10,0,4,1,10,5,0,0,3,6,3,9,12,15,17,14,0,44,35,0,18,5,29,19,5,3
07/13/2020,337,4,33,36,99,69,45,35,31,7,15,0,194,142,1,129,8,96,73,8,23,0,1,0,0,0,1,1,1,0,2,2,0,1,0,1,2,0,0,2,1,5,3,8,5,6,3,0,16,17,0,11,2,11,6,1,2
03/17/2020,96,1,24,0,15,21,18,17,19,2,4,0,37,59,0,9,2,39,41,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,5,7,3,3,0,7,17,0,4,0,16,4,0,0
02/03/2021,571,7,38,83,143,100,75,63,65,26,16,0,292,279,0,207,18,132,149,15,50,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,3,2,4,6,10,8,5,0,19,19,0,17,0,14,4,1,2
03/04/2022,120,2,13,30,21,26,14,11,8,6,4,0,70,49,1,25,3,11,56,8,17,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,2,2,3,2,1,1,0,7,6,0,3,0,2,7,1,0
05/15/2020,968,49,110,80,186,200,165,136,101,64,36,0,535,425,8,534,14,184,104,28,104,0,0,2,1,7,14,12,13,0,16,33,0,19,0,13,15,2,0,0,14,10,17,13,18,19,19,0,59,51,0,37,2,47,21,1,2
08/26/2020,388,3,34,48,126,82,44,44,23,12,9,0,196,191,1,200,7,43,104,13,21,0,0,0,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,1,4,3,3,8,5,5,5,0,20,14,0,16,1,6,6,4,1
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,193,166,3,183,11,85,60,8,15,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
04/19/2021,661,7,54,120,162,140,123,72,33,9,2,0,358,303,0,171,33,228,138,31,60,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,2,10,20,7,4,4,0,25,29,0,7,1,31,11,1,3
02/09/2021,414,8,35,49,112,75,60,52,39,13,14,0,215,199,0,103,16,111,120,21,43,0,0,0,0,2,1,1,4,0,5,3,0,2,1,3,2,0,0,0,1,3,3,9,6,8,5,0,13,22,0,10,0,14,9,2,0
06/25/2021,35,3,4,8,6,6,9,2,4,0,0,0,16,19,0,11,2,6,7,0,9,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
12/14/2020,1460,21,106,159,330,298,213,201,129,81,49,0,767,688,5,477,63,330,319,59,212,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
07/31/2020,392,2,24,46,112,82,64,42,31,8,7,0,208,181,3,192,6,78,81,10,25,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,5,1,2,7,3,1,0,13,11,0,8,1,12,3,0,0
06/26/2021,20,0,4,3,4,8,3,0,2,0,0,0,11,9,0,6,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,0,2,0,2,0,0,0
07/19/2021,203,1,17,34,65,51,24,21,4,3,1,0,96,105,2,41,5,45,73,8,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,3,3,1,2,0,13,4,0,3,0,6,7,0,1
02/02/2021,647,6,47,68,159,124,103,84,64,26,19,0,316,331,0,200,29,144,190,23,61,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,7,11,8,7,5,0,25,22,0,14,2,19,9,0,3
03/31/2020,489,16,161,5,57,104,97,91,69,39,27,0,260,229,0,111,20,228,86,16,28,0,0,0,4,1,0,5,6,0,6,10,0,2,0,14,0,0,0,2,7,16,25,33,31,26,21,0,72,89,0,30,3,103,18,6,1
06/09/2021,64,5,8,11,14,7,12,10,4,3,3,0,33,30,1,17,2,24,15,2,4,0,0,0,0,2,1,0,2,0,3,2,0,0,0,4,1,0,0,0,1,1,1,3,1,0,1,0,3,5,0,4,0,2,2,0,0
11/01/2020,733,6,74,77,184,151,114,96,53,36,22,0,393,340,0,204,39,119,260,30,81,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,27,2,26,16,3,0
01/04/2022,9604,31,308,2584,1884,1703,1164,1070,685,320,185,9,5269,4244,91,2294,421,2076,2070,629,2114,0,0,0,3,3,5,8,12,0,19,12,0,6,0,17,8,0,0,14,34,29,25,52,49,48,57,0,177,131,0,70,4,155,62,10,7
11/02/2020,2323,15,109,271,556,506,372,311,186,75,46,0,1188,1126,9,912,60,394,580,89,288,0,0,0,0,0,2,5,8,0,6,9,0,1,1,5,8,0,0,1,5,11,15,24,22,15,16,0,52,57,0,30,3,45,26,2,3
10/05/2021,383,3,20,97,84,79,49,32,21,13,8,0,193,189,1,69,16,104,127,22,45,0,0,0,0,0,1,1,1,0,1,2,0,1,1,0,1,0,0,1,2,4,2,2,3,4,2,0,10,10,0,6,1,6,4,3,0
10/21/2020,1180,6,60,116,380,246,176,130,84,32,16,0,612,568,0,444,31,183,360,59,103,0,0,0,0,0,0,0,6,0,4,2,0,2,0,1,2,1,0,2,5,10,6,8,16,8,5,0,29,31,0,21,0,24,13,2,0
08/01/2020,141,5,22,7,45,27,17,25,11,6,3,0,69,72,0,54,0,34,33,6,14,0,0,0,0,1,0,2,2,0,3,2,0,2,0,2,1,0,0,0,3,2,6,5,0,4,2,0,11,11,0,10,0,10,2,0,0
02/21/2022,243,10,19,41,57,46,32,21,31,9,6,0,146,95,2,33,13,39,81,7,70,0,0,0,2,0,1,1,6,0,4,6,0,2,0,2,6,0,0,0,2,2,4,4,2,2,3,0,9,10,0,2,1,11,5,0,0
01/11/2021,1355,16,86,187,334,267,211,172,104,48,32,0,694,659,2,485,65,254,338,56,157,0,0,0,0,0,2,5,9,0,6,10,0,5,2,4,5,0,0,2,2,6,7,16,20,15,18,0,40,46,0,17,5,47,14,3,0
02/05/2022,380,15,31,81,67,78,49,51,23,20,10,1,169,208,3,74,19,66,108,13,100,0,0,0,0,2,5,4,4,0,5,10,0,7,2,2,4,0,0,2,1,2,1,5,3,9,8,0,15,16,0,4,1,10,12,1,3
12/03/2021,918,8,72,207,189,169,129,87,79,44,14,0,438,477,3,157,39,213,261,86,162,0,0,0,2,0,2,1,3,0,4,4,0,2,0,4,2,0,0,1,7,5,10,8,18,12,11,0,31,41,0,13,3,31,21,4,0
05/03/2020,464,45,137,10,95,78,76,81,66,31,27,0,214,250,0,233,9,121,52,16,33,0,0,0,2,4,13,13,13,0,20,25,0,20,0,16,9,0,0,2,9,18,16,27,22,21,22,0,61,76,0,67,1,42,18,8,1
11/23/2020,2374,19,125,274,542,492,360,351,201,99,55,0,1258,1112,4,960,75,452,508,99,280,0,0,1,1,2,2,5,8,0,11,8,0,8,0,7,4,0,0,3,7,7,12,18,29,19,30,0,64,61,0,38,5,55,20,4,3
09/29/2021,413,3,26,93,87,102,51,36,25,14,5,0,211,197,5,59,14,126,135,42,37,0,0,0,1,0,0,1,1,0,1,2,0,1,0,2,0,0,0,0,4,5,3,3,6,2,3,0,17,9,0,7,1,12,4,0,2
12/22/2021,7526,18,156,1000,2295,1849,1054,690,407,144,87,0,4186,3304,36,1073,237,2088,2112,705,1311,0,0,1,0,1,3,4,9,0,10,8,0,2,0,10,6,0,0,12,17,23,21,21,23,18,21,0,83,73,0,25,2,91,32,4,2
07/30/2020,340,3,17,49,78,80,48,49,25,7,4,0,174,165,1,160,13,79,64,5,19,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,2,1,2,2,3,1,4,2,0,11,6,0,7,1,6,3,0,0
02/12/2022,226,6,28,40,40,38,25,29,24,20,10,0,111,112,3,50,13,34,67,10,52,0,0,0,1,1,0,3,1,0,4,2,0,3,0,3,0,0,0,2,4,2,4,0,8,5,3,0,8,20,0,8,1,13,4,1,1
06/11/2021,39,2,14,6,12,6,6,2,3,3,1,0,18,21,0,14,2,11,8,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,1,1,6,1,1,0,7,7,0,3,0,9,1,0,1
05/14/2020,778,45,131,49,167,150,133,110,95,43,31,0,399,371,8,375,15,181,91,26,90,1,0,4,1,5,5,7,22,0,22,23,0,13,4,21,6,1,0,2,7,9,16,18,39,26,14,0,55,76,0,49,4,49,18,7,4
01/29/2022,589,17,51,137,99,119,80,50,59,29,15,1,297,289,3,140,41,92,183,25,108,0,0,0,0,2,4,6,5,0,6,11,0,2,1,9,5,0,0,1,2,11,5,9,11,6,6,0,26,25,0,13,1,24,10,3,0
04/05/2020,292,26,146,3,31,50,49,73,42,20,24,0,127,165,0,84,11,116,58,10,13,0,0,0,2,5,2,10,7,0,8,18,0,5,0,18,3,0,0,0,3,10,24,36,26,24,23,0,55,91,0,30,10,82,16,7,1
05/27/2020,614,26,65,70,124,101,116,83,66,32,22,0,317,289,8,333,13,123,56,17,72,0,0,2,1,1,7,7,8,0,10,16,0,10,1,10,5,0,0,0,4,6,11,12,12,12,8,0,29,36,0,26,1,20,16,1,1
07/08/2020,306,4,28,37,99,67,37,33,20,11,2,0,158,148,0,99,11,81,68,10,37,0,0,0,0,0,2,1,1,0,3,1,0,2,0,1,1,0,0,2,6,3,0,2,5,6,4,0,14,14,0,11,1,8,6,0,2
10/15/2021,313,1,20,87,59,61,31,28,27,10,10,0,151,160,2,63,13,66,116,22,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,4,5,4,0,8,12,0,3,1,9,7,0,0
07/03/2021,48,0,6,6,12,16,7,5,1,0,1,0,22,25,1,11,2,15,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,5,0,3,0,3,0,0,0
11/03/2020,2140,13,108,262,554,448,350,265,153,65,43,0,1089,1047,4,876,75,292,585,92,220,0,0,0,0,2,5,4,2,0,2,11,0,4,0,4,5,0,0,3,10,12,11,17,23,13,19,0,52,56,0,45,5,36,18,1,3
10/22/2021,306,5,17,65,51,79,35,37,23,10,6,0,153,151,2,63,11,62,99,27,44,0,0,0,0,2,0,2,1,0,3,2,0,2,0,1,2,0,0,1,1,4,0,4,2,4,1,0,10,7,0,4,0,8,3,2,0
09/03/2021,512,6,44,122,130,96,76,35,24,20,9,0,243,268,1,104,24,129,134,28,93,0,0,0,2,0,1,2,1,0,3,3,0,2,0,4,0,0,0,3,4,6,8,8,5,8,2,0,19,25,0,14,0,19,8,0,3
06/22/2020,218,9,32,23,60,34,38,26,19,15,3,0,113,105,0,111,3,47,33,5,19,0,1,0,0,2,3,1,2,0,5,4,0,7,0,1,1,0,0,1,4,6,3,6,5,4,3,0,15,17,0,15,0,14,3,0,0
06/12/2021,46,5,8,5,13,13,3,7,1,2,2,0,18,28,0,11,1,14,11,2,7,0,0,0,0,1,1,2,1,0,5,0,0,2,0,0,2,1,0,0,0,2,3,1,0,0,2,0,3,5,0,4,0,4,0,0,0
03/18/2022,148,2,9,26,37,37,16,17,5,7,3,0,75,71,2,22,11,23,61,9,22,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,1,4,0,0,0,3,1,0,4,5,0,2,0,1,4,0,2
